CityId,CityLv,Name,FirstAward,PassAward,Con,FightTime,AiInfo,Name_en,Con_en
33,1,{北境军团的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84003,84007,84006,84008,84001,84002,84005,84004,84024,84009,84023,84010,84022,84011,84021,84012,84020,84013,84019,84014,84018,84015,84017,84016,84024,84009,84023,84010,84022,84011,84021,84012,84020,84013,84019,84014,84018,84015,84017,84016,84024,84009,84023,84010,84022,84011,84021,84012,84020,84013,84019,84014,84018,84015,84017,84016,84003,84007,84006,84008,84001,84002,84005,84004,84024,84009,84023,84010,84022,84011,84021,84012,84020,84013,84019,84014,84018,84015,84017,84016,84001,84002,84003,84004,84005,84006,84007,84008,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84001,84002,84003,84004,84005,84006,84007,84008,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84001,84002,84003,84004,84005,84006,84007,84008,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84001,84002,84003,84004,84005,84006,84007,84008,84025_60_2.5_2.5",North Legion Fortress(S),Clearance Great World Medium Town
34,1,{北境军团的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84004,84005,84006,84007,84008,84001,84002,84003,84016,84017,84015,84018,84014,84019,84013,84020,84012,84021,84011,84010,84022,84009,84023,84024,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84001,84002,84003,84004,84005,84006,84007,84008,84024,84023,84022,84021,84020,84019,84018,84017,84016,84015,84014,84013,84012,84011,84010,84009,84003,84007,84006,84008,84001,84002,84005,84004,84024,84009,84023,84010,84022,84011,84021,84012,84020,84013,84019,84014,84018,84015,84017,84016,84024,84009,84023,84010,84022,84011,84021,84012,84020,84013,84019,84014,84018,84015,84017,84016,84024,84009,84023,84010,84022,84011,84021,84012,84020,84013,84019,84014,84018,84015,84017,84016,84003,84007,84006,84008,84001,84002,84005,84004,84024,84009,84023,84010,84022,84011,84021,84012,84020,84013,84019,84014,84018,84015,84017,84016,84001,84002,84003,84004,84005,84006,84007,84008,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84001,84002,84003,84004,84005,84006,84007,84008,84025_60_2.5_2.5",North Legion Fortress(S),Clearance Great World Medium Town
35,1,{北境军团的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84002,84004,84006,84008,84001,84003,84005,84007,84009,84011,84013,84015,84017,84019,84021,84023,84010,84012,84014,84016,84018,84020,84022,84024,84024,84022,84020,84018,84016,84014,84012,84010,84009,84011,84013,84015,84017,84019,84021,84023,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84001,84002,84003,84004,84005,84006,84007,84008,84024,84023,84022,84021,84020,84019,84018,84017,84016,84015,84014,84013,84012,84011,84010,84009,84004,84005,84006,84007,84008,84001,84002,84003,84016,84017,84015,84018,84014,84019,84013,84020,84012,84021,84011,84010,84022,84009,84023,84024,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84001,84002,84003,84004,84005,84006,84007,84008,84024,84023,84022,84021,84020,84019,84018,84017,84016,84015,84014,84013,84012,84011,84010,84009,84008,84007,84006,84005,84004,84003,84002,84001,84024,84023,84022,84021,84020,84019,84018,84017,84016,84015,84014,84013,84012,84011,84010,84009,84018,84019,84017,84020,84016,84021,84015,84022,84014,84023,84013,84024,84012,84011,84010,84009,84009,84010,84011,84012,84013,84014,84015,84016,84017,84018,84019,84020,84021,84022,84023,84024,84001,84002,84003,84004,84005,84006,84007,84008,84025_60_2.5_2.5",North Legion Fortress(S),Clearance Great World Medium Town
36,2,{北境军团的要塞}({中型}),1211_20,1006_3+1101_1+1051_150+1055_150+2100_150+8_12000,{通关}：{北境军团的要塞}({小型}),90,"84026,84027,84028,84029,84030,84031,84032,84033,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84026,84027,84028,84029,84030,84031,84032,84033,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84028,84032,84031,84033,84026,84027,84030,84029,84049,84034,84048,84035,84047,84036,84046,84037,84045,84038,84044,84039,84043,84040,84042,84041,84049,84034,84048,84035,84047,84036,84046,84037,84045,84038,84044,84039,84043,84040,84042,84041,84049,84034,84048,84035,84047,84036,84046,84037,84045,84038,84044,84039,84043,84040,84042,84041,84028,84032,84031,84033,84026,84027,84030,84029,84049,84034,84048,84035,84047,84036,84046,84037,84045,84038,84044,84039,84043,84040,84042,84041,84026,84027,84028,84029,84030,84031,84032,84033,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84026,84027,84028,84029,84030,84031,84032,84033,84050_65_2.9_2.9",North Legion Fortress(M),Clearance：North Legion Fortress(S)
37,2,{北境军团的要塞}({中型}),1211_20,1006_3+1101_1+1051_150+1055_150+2100_150+8_12000,{通关}：{北境军团的要塞}({小型}),90,"84033,84032,84031,84030,84029,84028,84027,84026,84049,84048,84047,84046,84045,84044,84043,84042,84041,84040,84039,84038,84037,84036,84035,84034,84043,84044,84042,84045,84041,84046,84040,84047,84039,84048,84038,84049,84037,84036,84035,84034,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84026,84027,84028,84029,84030,84031,84032,84033,84049,84048,84047,84046,84045,84044,84043,84042,84041,84040,84039,84038,84037,84036,84035,84034,84026,84027,84028,84029,84030,84031,84032,84033,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84026,84027,84028,84029,84030,84031,84032,84033,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84033,84032,84031,84030,84029,84028,84027,84026,84049,84048,84047,84046,84045,84044,84043,84042,84041,84040,84039,84038,84037,84036,84035,84034,84043,84044,84042,84045,84041,84046,84040,84047,84039,84048,84038,84049,84037,84036,84035,84034,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84026,84027,84028,84029,84030,84031,84032,84033,84050_65_2.9_2.9",North Legion Fortress(M),Clearance：North Legion Fortress(S)
38,2,{北境军团的要塞}({中型}),1211_20,1006_3+1101_1+1051_150+1055_150+2100_150+8_12000,{通关}：{北境军团的要塞}({小型}),90,"84028,84032,84031,84033,84026,84027,84030,84029,84049,84034,84048,84035,84047,84036,84046,84037,84045,84038,84044,84039,84043,84040,84042,84041,84049,84034,84048,84035,84047,84036,84046,84037,84045,84038,84044,84039,84043,84040,84042,84041,84049,84034,84048,84035,84047,84036,84046,84037,84045,84038,84044,84039,84043,84040,84042,84041,84028,84032,84031,84033,84026,84027,84030,84029,84049,84034,84048,84035,84047,84036,84046,84037,84045,84038,84044,84039,84043,84040,84042,84041,84026,84027,84028,84029,84030,84031,84032,84033,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84026,84027,84028,84029,84030,84031,84032,84033,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84026,84027,84028,84029,84030,84031,84032,84033,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84026,84027,84028,84029,84030,84031,84032,84033,84050_65_2.9_2.9",North Legion Fortress(M),Clearance：North Legion Fortress(S)
39,2,{北境军团的要塞}({中型}),1211_20,1006_3+1101_1+1051_150+1055_150+2100_150+8_12000,{通关}：{北境军团的要塞}({小型}),90,"84029,84030,84031,84032,84033,84026,84027,84028,84041,84042,84040,84043,84039,84044,84038,84045,84037,84046,84036,84035,84047,84034,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84026,84027,84028,84029,84030,84031,84032,84033,84049,84048,84047,84046,84045,84044,84043,84042,84041,84040,84039,84038,84037,84036,84035,84034,84028,84032,84031,84033,84026,84027,84030,84029,84049,84034,84048,84035,84047,84036,84046,84037,84045,84038,84044,84039,84043,84040,84042,84041,84049,84034,84048,84035,84047,84036,84046,84037,84045,84038,84044,84039,84043,84040,84042,84041,84049,84034,84048,84035,84047,84036,84046,84037,84045,84038,84044,84039,84043,84040,84042,84041,84028,84032,84031,84033,84026,84027,84030,84029,84049,84034,84048,84035,84047,84036,84046,84037,84045,84038,84044,84039,84043,84040,84042,84041,84026,84027,84028,84029,84030,84031,84032,84033,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84034,84035,84036,84037,84038,84039,84040,84041,84042,84043,84044,84045,84046,84047,84048,84049,84026,84027,84028,84029,84030,84031,84032,84033,84050_65_2.9_2.9",North Legion Fortress(M),Clearance：North Legion Fortress(S)
40,3,{北境军团的要塞}({大型}),1211_30,1007_2+1101_2+1051_200+1055_200+2100_200+8_16000,{通关}：{北境军团的要塞}({中型}),90,"84051,84052,84053,84054,84055,84056,84057,84058,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84051,84052,84053,84054,84055,84056,84057,84058,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84053,84057,84056,84058,84051,84052,84055,84054,84074,84059,84073,84060,84072,84061,84071,84062,84070,84063,84069,84064,84068,84065,84067,84066,84074,84059,84073,84060,84072,84061,84071,84062,84070,84063,84069,84064,84068,84065,84067,84066,84074,84059,84073,84060,84072,84061,84071,84062,84070,84063,84069,84064,84068,84065,84067,84066,84053,84057,84056,84058,84051,84052,84055,84054,84074,84059,84073,84060,84072,84061,84071,84062,84070,84063,84069,84064,84068,84065,84067,84066,84051,84052,84053,84054,84055,84056,84057,84058,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84051,84052,84053,84054,84055,84056,84057,84058,84075_70_3.3_3.3",North Legion Fortress(L),Clearance：North Legion Fortress(M)
41,3,{北境军团的要塞}({大型}),1211_30,1007_2+1101_2+1051_200+1055_200+2100_200+8_16000,{通关}：{北境军团的要塞}({中型}),90,"84058,84057,84056,84055,84054,84053,84052,84051,84074,84073,84072,84071,84070,84069,84068,84067,84066,84065,84064,84063,84062,84061,84060,84059,84068,84069,84067,84070,84066,84071,84065,84072,84064,84073,84063,84074,84062,84061,84060,84059,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84051,84052,84053,84054,84055,84056,84057,84058,84074,84073,84072,84071,84070,84069,84068,84067,84066,84065,84064,84063,84062,84061,84060,84059,84051,84052,84053,84054,84055,84056,84057,84058,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84051,84052,84053,84054,84055,84056,84057,84058,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84058,84057,84056,84055,84054,84053,84052,84051,84074,84073,84072,84071,84070,84069,84068,84067,84066,84065,84064,84063,84062,84061,84060,84059,84068,84069,84067,84070,84066,84071,84065,84072,84064,84073,84063,84074,84062,84061,84060,84059,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84051,84052,84053,84054,84055,84056,84057,84058,84075_70_3.3_3.3",North Legion Fortress(L),Clearance：North Legion Fortress(M)
42,3,{北境军团的要塞}({大型}),1211_30,1007_2+1101_2+1051_200+1055_200+2100_200+8_16000,{通关}：{北境军团的要塞}({中型}),90,"84053,84057,84056,84058,84051,84052,84055,84054,84074,84059,84073,84060,84072,84061,84071,84062,84070,84063,84069,84064,84068,84065,84067,84066,84074,84059,84073,84060,84072,84061,84071,84062,84070,84063,84069,84064,84068,84065,84067,84066,84074,84059,84073,84060,84072,84061,84071,84062,84070,84063,84069,84064,84068,84065,84067,84066,84053,84057,84056,84058,84051,84052,84055,84054,84074,84059,84073,84060,84072,84061,84071,84062,84070,84063,84069,84064,84068,84065,84067,84066,84051,84052,84053,84054,84055,84056,84057,84058,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84051,84052,84053,84054,84055,84056,84057,84058,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84051,84052,84053,84054,84055,84056,84057,84058,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84059,84060,84061,84062,84063,84064,84065,84066,84067,84068,84069,84070,84071,84072,84073,84074,84051,84052,84053,84054,84055,84056,84057,84058,84075_70_3.3_3.3",North Legion Fortress(L),Clearance：North Legion Fortress(M)
43,4,{北境军团的要塞}({巨型}),1211_50,1007_3+1101_2+1051_250+1055_250+2100_250+8_20000,{通关}：{北境军团的要塞}({大型}),90,"84078,84082,84081,84083,84076,84077,84080,84079,84099,84084,84098,84085,84097,84086,84096,84087,84095,84088,84094,84089,84093,84090,84092,84091,84099,84084,84098,84085,84097,84086,84096,84087,84095,84088,84094,84089,84093,84090,84092,84091,84099,84084,84098,84085,84097,84086,84096,84087,84095,84088,84094,84089,84093,84090,84092,84091,84078,84082,84081,84083,84076,84077,84080,84079,84099,84084,84098,84085,84097,84086,84096,84087,84095,84088,84094,84089,84093,84090,84092,84091,84076,84077,84078,84079,84080,84081,84082,84083,84084,84085,84086,84087,84088,84089,84090,84091,84092,84093,84094,84095,84096,84097,84098,84099,84084,84085,84086,84087,84088,84089,84090,84091,84092,84093,84094,84095,84096,84097,84098,84099,84084,84085,84086,84087,84088,84089,84090,84091,84092,84093,84094,84095,84096,84097,84098,84099,84076,84077,84078,84079,84080,84081,84082,84083,84084,84085,84086,84087,84088,84089,84090,84091,84092,84093,84094,84095,84096,84097,84098,84099,84076,84077,84078,84079,84080,84081,84082,84083,84084,84085,84086,84087,84088,84089,84090,84091,84092,84093,84094,84095,84096,84097,84098,84099,84084,84085,84086,84087,84088,84089,84090,84091,84092,84093,84094,84095,84096,84097,84098,84099,84084,84085,84086,84087,84088,84089,84090,84091,84092,84093,84094,84095,84096,84097,84098,84099,84076,84077,84078,84079,84080,84081,84082,84083,84100_75_3.7_3.7",North Legion Fortress(Giant),Clearance：North Legion Fortress(L)
44,4,{北境军团的要塞}({巨型}),1211_50,1007_3+1101_2+1051_250+1055_250+2100_250+8_20000,{通关}：{北境军团的要塞}({大型}),90,"84079,84080,84081,84082,84083,84076,84077,84078,84091,84092,84090,84093,84089,84094,84088,84095,84087,84096,84086,84085,84097,84084,84098,84099,84084,84085,84086,84087,84088,84089,84090,84091,84092,84093,84094,84095,84096,84097,84098,84099,84084,84085,84086,84087,84088,84089,84090,84091,84092,84093,84094,84095,84096,84097,84098,84099,84076,84077,84078,84079,84080,84081,84082,84083,84099,84098,84097,84096,84095,84094,84093,84092,84091,84090,84089,84088,84087,84086,84085,84084,84078,84082,84081,84083,84076,84077,84080,84079,84099,84084,84098,84085,84097,84086,84096,84087,84095,84088,84094,84089,84093,84090,84092,84091,84099,84084,84098,84085,84097,84086,84096,84087,84095,84088,84094,84089,84093,84090,84092,84091,84099,84084,84098,84085,84097,84086,84096,84087,84095,84088,84094,84089,84093,84090,84092,84091,84078,84082,84081,84083,84076,84077,84080,84079,84099,84084,84098,84085,84097,84086,84096,84087,84095,84088,84094,84089,84093,84090,84092,84091,84076,84077,84078,84079,84080,84081,84082,84083,84084,84085,84086,84087,84088,84089,84090,84091,84092,84093,84094,84095,84096,84097,84098,84099,84084,84085,84086,84087,84088,84089,84090,84091,84092,84093,84094,84095,84096,84097,84098,84099,84084,84085,84086,84087,84088,84089,84090,84091,84092,84093,84094,84095,84096,84097,84098,84099,84076,84077,84078,84079,84080,84081,84082,84083,84100_75_3.7_3.7",North Legion Fortress(Giant),Clearance：North Legion Fortress(L)
45,5,{北境军团的首都},1211_80,1007_3+1101_3+1051_300+1055_300+2100_300+8_24000,{通关}：{北境军团的要塞}({巨型}),90,"84103,84107,84106,84108,84101,84102,84105,84104,84124,84109,84123,84110,84122,84111,84121,84112,84120,84113,84119,84114,84118,84115,84117,84116,84124,84109,84123,84110,84122,84111,84121,84112,84120,84113,84119,84114,84118,84115,84117,84116,84124,84109,84123,84110,84122,84111,84121,84112,84120,84113,84119,84114,84118,84115,84117,84116,84103,84107,84106,84108,84101,84102,84105,84104,84124,84109,84123,84110,84122,84111,84121,84112,84120,84113,84119,84114,84118,84115,84117,84116,84101,84102,84103,84104,84105,84106,84107,84108,84109,84110,84111,84112,84113,84114,84115,84116,84117,84118,84119,84120,84121,84122,84123,84124,84109,84110,84111,84112,84113,84114,84115,84116,84117,84118,84119,84120,84121,84122,84123,84124,84109,84110,84111,84112,84113,84114,84115,84116,84117,84118,84119,84120,84121,84122,84123,84124,84101,84102,84103,84104,84105,84106,84107,84108,84109,84110,84111,84112,84113,84114,84115,84116,84117,84118,84119,84120,84121,84122,84123,84124,84101,84102,84103,84104,84105,84106,84107,84108,84109,84110,84111,84112,84113,84114,84115,84116,84117,84118,84119,84120,84121,84122,84123,84124,84109,84110,84111,84112,84113,84114,84115,84116,84117,84118,84119,84120,84121,84122,84123,84124,84109,84110,84111,84112,84113,84114,84115,84116,84117,84118,84119,84120,84121,84122,84123,84124,84101,84102,84103,84104,84105,84106,84107,84108,84125_80_4.1_4.1",North Legion Capital,Clearance：North Legion Fortress(Giant)
46,1,{海鲨军团的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84126,84127,84128,84129,84130,84131,84132,84133,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84128,84132,84131,84133,84126,84127,84130,84129,84149,84134,84148,84135,84147,84136,84146,84137,84145,84138,84144,84139,84143,84140,84142,84141,84149,84134,84148,84135,84147,84136,84146,84137,84145,84138,84144,84139,84143,84140,84142,84141,84149,84134,84148,84135,84147,84136,84146,84137,84145,84138,84144,84139,84143,84140,84142,84141,84128,84132,84131,84133,84126,84127,84130,84129,84149,84134,84148,84135,84147,84136,84146,84137,84145,84138,84144,84139,84143,84140,84142,84141,84126,84127,84128,84129,84130,84131,84132,84133,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84150_60_2.5_2.5",Shark Legion Fortress(S),Clearance Great World Medium Town
47,1,{海鲨军团的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84133,84132,84131,84130,84129,84128,84127,84126,84149,84148,84147,84146,84145,84144,84143,84142,84141,84140,84139,84138,84137,84136,84135,84134,84143,84144,84142,84145,84141,84146,84140,84147,84139,84148,84138,84149,84137,84136,84135,84134,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84149,84148,84147,84146,84145,84144,84143,84142,84141,84140,84139,84138,84137,84136,84135,84134,84126,84127,84128,84129,84130,84131,84132,84133,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84133,84132,84131,84130,84129,84128,84127,84126,84149,84148,84147,84146,84145,84144,84143,84142,84141,84140,84139,84138,84137,84136,84135,84134,84143,84144,84142,84145,84141,84146,84140,84147,84139,84148,84138,84149,84137,84136,84135,84134,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84150_60_2.5_2.5",Shark Legion Fortress(S),Clearance Great World Medium Town
48,1,{海鲨军团的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84128,84132,84131,84133,84126,84127,84130,84129,84149,84134,84148,84135,84147,84136,84146,84137,84145,84138,84144,84139,84143,84140,84142,84141,84149,84134,84148,84135,84147,84136,84146,84137,84145,84138,84144,84139,84143,84140,84142,84141,84149,84134,84148,84135,84147,84136,84146,84137,84145,84138,84144,84139,84143,84140,84142,84141,84128,84132,84131,84133,84126,84127,84130,84129,84149,84134,84148,84135,84147,84136,84146,84137,84145,84138,84144,84139,84143,84140,84142,84141,84126,84127,84128,84129,84130,84131,84132,84133,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84150_60_2.5_2.5",Shark Legion Fortress(S),Clearance Great World Medium Town
49,1,{海鲨军团的要塞}({小型}),1211_10,1006_2+1101_1+1051_100+1055_100+2100_100+8_8000,{通关} {大世界} {中型城镇},90,"84129,84130,84131,84132,84133,84126,84127,84128,84141,84142,84140,84143,84139,84144,84138,84145,84137,84146,84136,84135,84147,84134,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84149,84148,84147,84146,84145,84144,84143,84142,84141,84140,84139,84138,84137,84136,84135,84134,84128,84132,84131,84133,84126,84127,84130,84129,84149,84134,84148,84135,84147,84136,84146,84137,84145,84138,84144,84139,84143,84140,84142,84141,84149,84134,84148,84135,84147,84136,84146,84137,84145,84138,84144,84139,84143,84140,84142,84141,84149,84134,84148,84135,84147,84136,84146,84137,84145,84138,84144,84139,84143,84140,84142,84141,84128,84132,84131,84133,84126,84127,84130,84129,84149,84134,84148,84135,84147,84136,84146,84137,84145,84138,84144,84139,84143,84140,84142,84141,84126,84127,84128,84129,84130,84131,84132,84133,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84134,84135,84136,84137,84138,84139,84140,84141,84142,84143,84144,84145,84146,84147,84148,84149,84126,84127,84128,84129,84130,84131,84132,84133,84150_60_2.5_2.5",Shark Legion Fortress(S),Clearance Great World Medium Town
