type,id,num,name,des,condition,need_num,reward,skip,name_en,des_en
3,8,171,{召唤英雄},{召唤英雄} x10500,8,10500,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x10500
3,8,172,{召唤英雄},{召唤英雄} x11000,8,11000,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x11000
3,8,173,{召唤英雄},{召唤英雄} x11500,8,11500,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x11500
3,8,174,{召唤英雄},{召唤英雄} x12000,8,12000,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x12000
3,8,175,{召唤英雄},{召唤英雄} x12500,8,12500,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x12500
3,8,176,{召唤英雄},{召唤英雄} x13000,8,13000,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x13000
3,8,177,{召唤英雄},{召唤英雄} x13500,8,13500,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x13500
3,8,178,{召唤英雄},{召唤英雄} x14000,8,14000,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x14000
3,8,179,{召唤英雄},{召唤英雄} x14500,8,14500,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x14500
3,8,180,{召唤英雄},{召唤英雄} x15000,8,15000,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x15000
3,8,181,{召唤英雄},{召唤英雄} x15500,8,15500,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x15500
3,8,182,{召唤英雄},{召唤英雄} x16000,8,16000,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x16000
3,8,183,{召唤英雄},{召唤英雄} x16500,8,16500,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x16500
3,8,184,{召唤英雄},{召唤英雄} x17000,8,17000,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x17000
3,8,185,{召唤英雄},{召唤英雄} x17500,8,17500,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x17500
3,8,186,{召唤英雄},{召唤英雄} x18000,8,18000,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x18000
3,8,187,{召唤英雄},{召唤英雄} x18500,8,18500,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x18500
3,8,188,{召唤英雄},{召唤英雄} x19000,8,19000,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x19000
3,8,189,{召唤英雄},{召唤英雄} x19500,8,19500,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x19500
3,8,190,{召唤英雄},{召唤英雄} x20000,8,20000,1_100+1205_10+11_10000,SumPanel_2,Summon Hero,Summon Hero x20000
3,9,1,{圣物},{圣物召唤} x10,9,10,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x10
3,9,2,{圣物},{圣物召唤} x20,9,20,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x20
3,9,3,{圣物},{圣物召唤} x30,9,30,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x30
3,9,4,{圣物},{圣物召唤} x40,9,40,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x40
3,9,5,{圣物},{圣物召唤} x50,9,50,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x50
3,9,6,{圣物},{圣物召唤} x60,9,60,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x60
3,9,7,{圣物},{圣物召唤} x70,9,70,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x70
3,9,8,{圣物},{圣物召唤} x80,9,80,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x80
3,9,9,{圣物},{圣物召唤} x90,9,90,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x90
3,9,10,{圣物},{圣物召唤} x100,9,100,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x100
3,9,11,{圣物},{圣物召唤} x110,9,110,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x110
3,9,12,{圣物},{圣物召唤} x120,9,120,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x120
3,9,13,{圣物},{圣物召唤} x130,9,130,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x130
3,9,14,{圣物},{圣物召唤} x140,9,140,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x140
3,9,15,{圣物},{圣物召唤} x150,9,150,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x150
3,9,16,{圣物},{圣物召唤} x160,9,160,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x160
3,9,17,{圣物},{圣物召唤} x170,9,170,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x170
3,9,18,{圣物},{圣物召唤} x180,9,180,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x180
3,9,19,{圣物},{圣物召唤} x190,9,190,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x190
3,9,20,{圣物},{圣物召唤} x200,9,200,1_10+1210_1+11_1000,SumPanel_4,Relic,Relic Summon x200
3,9,21,{圣物},{圣物召唤} x220,9,220,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x220
3,9,22,{圣物},{圣物召唤} x240,9,240,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x240
3,9,23,{圣物},{圣物召唤} x260,9,260,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x260
3,9,24,{圣物},{圣物召唤} x280,9,280,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x280
3,9,25,{圣物},{圣物召唤} x300,9,300,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x300
3,9,26,{圣物},{圣物召唤} x320,9,320,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x320
3,9,27,{圣物},{圣物召唤} x340,9,340,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x340
3,9,28,{圣物},{圣物召唤} x360,9,360,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x360
3,9,29,{圣物},{圣物召唤} x380,9,380,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x380
3,9,30,{圣物},{圣物召唤} x400,9,400,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x400
3,9,31,{圣物},{圣物召唤} x420,9,420,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x420
3,9,32,{圣物},{圣物召唤} x440,9,440,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x440
3,9,33,{圣物},{圣物召唤} x460,9,460,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x460
3,9,34,{圣物},{圣物召唤} x480,9,480,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x480
3,9,35,{圣物},{圣物召唤} x500,9,500,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x500
3,9,36,{圣物},{圣物召唤} x520,9,520,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x520
3,9,37,{圣物},{圣物召唤} x540,9,540,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x540
3,9,38,{圣物},{圣物召唤} x560,9,560,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x560
3,9,39,{圣物},{圣物召唤} x580,9,580,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x580
3,9,40,{圣物},{圣物召唤} x600,9,600,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x600
3,9,41,{圣物},{圣物召唤} x620,9,620,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x620
3,9,42,{圣物},{圣物召唤} x640,9,640,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x640
3,9,43,{圣物},{圣物召唤} x660,9,660,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x660
3,9,44,{圣物},{圣物召唤} x680,9,680,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x680
3,9,45,{圣物},{圣物召唤} x700,9,700,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x700
3,9,46,{圣物},{圣物召唤} x720,9,720,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x720
3,9,47,{圣物},{圣物召唤} x740,9,740,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x740
3,9,48,{圣物},{圣物召唤} x760,9,760,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x760
3,9,49,{圣物},{圣物召唤} x780,9,780,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x780
3,9,50,{圣物},{圣物召唤} x800,9,800,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x800
3,9,51,{圣物},{圣物召唤} x820,9,820,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x820
3,9,52,{圣物},{圣物召唤} x840,9,840,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x840
3,9,53,{圣物},{圣物召唤} x860,9,860,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x860
3,9,54,{圣物},{圣物召唤} x880,9,880,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x880
3,9,55,{圣物},{圣物召唤} x900,9,900,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x900
3,9,56,{圣物},{圣物召唤} x920,9,920,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x920
3,9,57,{圣物},{圣物召唤} x940,9,940,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x940
3,9,58,{圣物},{圣物召唤} x960,9,960,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x960
3,9,59,{圣物},{圣物召唤} x980,9,980,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x980
3,9,60,{圣物},{圣物召唤} x1000,9,1000,1_20+1210_2+11_2000,SumPanel_4,Relic,Relic Summon x1000
3,9,61,{圣物},{圣物召唤} x1050,9,1050,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1050
3,9,62,{圣物},{圣物召唤} x1100,9,1100,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1100
3,9,63,{圣物},{圣物召唤} x1150,9,1150,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1150
3,9,64,{圣物},{圣物召唤} x1200,9,1200,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1200
3,9,65,{圣物},{圣物召唤} x1250,9,1250,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1250
3,9,66,{圣物},{圣物召唤} x1300,9,1300,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1300
3,9,67,{圣物},{圣物召唤} x1350,9,1350,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1350
3,9,68,{圣物},{圣物召唤} x1400,9,1400,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1400
3,9,69,{圣物},{圣物召唤} x1450,9,1450,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1450
3,9,70,{圣物},{圣物召唤} x1500,9,1500,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1500
3,9,71,{圣物},{圣物召唤} x1550,9,1550,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1550
3,9,72,{圣物},{圣物召唤} x1600,9,1600,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1600
3,9,73,{圣物},{圣物召唤} x1650,9,1650,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1650
3,9,74,{圣物},{圣物召唤} x1700,9,1700,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1700
3,9,75,{圣物},{圣物召唤} x1750,9,1750,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1750
3,9,76,{圣物},{圣物召唤} x1800,9,1800,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1800
3,9,77,{圣物},{圣物召唤} x1850,9,1850,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1850
3,9,78,{圣物},{圣物召唤} x1900,9,1900,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1900
3,9,79,{圣物},{圣物召唤} x1950,9,1950,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x1950
3,9,80,{圣物},{圣物召唤} x2000,9,2000,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2000
3,9,81,{圣物},{圣物召唤} x2050,9,2050,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2050
3,9,82,{圣物},{圣物召唤} x2100,9,2100,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2100
3,9,83,{圣物},{圣物召唤} x2150,9,2150,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2150
3,9,84,{圣物},{圣物召唤} x2200,9,2200,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2200
3,9,85,{圣物},{圣物召唤} x2250,9,2250,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2250
3,9,86,{圣物},{圣物召唤} x2300,9,2300,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2300
3,9,87,{圣物},{圣物召唤} x2350,9,2350,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2350
3,9,88,{圣物},{圣物召唤} x2400,9,2400,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2400
3,9,89,{圣物},{圣物召唤} x2450,9,2450,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2450
3,9,90,{圣物},{圣物召唤} x2500,9,2500,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2500
3,9,91,{圣物},{圣物召唤} x2550,9,2550,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2550
3,9,92,{圣物},{圣物召唤} x2600,9,2600,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2600
3,9,93,{圣物},{圣物召唤} x2650,9,2650,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2650
3,9,94,{圣物},{圣物召唤} x2700,9,2700,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2700
3,9,95,{圣物},{圣物召唤} x2750,9,2750,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2750
3,9,96,{圣物},{圣物召唤} x2800,9,2800,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2800
3,9,97,{圣物},{圣物召唤} x2850,9,2850,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2850
3,9,98,{圣物},{圣物召唤} x2900,9,2900,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2900
3,9,99,{圣物},{圣物召唤} x2950,9,2950,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x2950
3,9,100,{圣物},{圣物召唤} x3000,9,3000,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x3000
3,9,101,{圣物},{圣物召唤} x3100,9,3100,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x3100
3,9,102,{圣物},{圣物召唤} x3200,9,3200,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x3200
3,9,103,{圣物},{圣物召唤} x3300,9,3300,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x3300
3,9,104,{圣物},{圣物召唤} x3400,9,3400,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x3400
3,9,105,{圣物},{圣物召唤} x3500,9,3500,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x3500
3,9,106,{圣物},{圣物召唤} x3600,9,3600,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x3600
3,9,107,{圣物},{圣物召唤} x3700,9,3700,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x3700
3,9,108,{圣物},{圣物召唤} x3800,9,3800,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x3800
3,9,109,{圣物},{圣物召唤} x3900,9,3900,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x3900
3,9,110,{圣物},{圣物召唤} x4000,9,4000,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x4000
3,9,111,{圣物},{圣物召唤} x4100,9,4100,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x4100
3,9,112,{圣物},{圣物召唤} x4200,9,4200,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x4200
3,9,113,{圣物},{圣物召唤} x4300,9,4300,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x4300
3,9,114,{圣物},{圣物召唤} x4400,9,4400,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x4400
3,9,115,{圣物},{圣物召唤} x4500,9,4500,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x4500
3,9,116,{圣物},{圣物召唤} x4600,9,4600,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x4600
3,9,117,{圣物},{圣物召唤} x4700,9,4700,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x4700
3,9,118,{圣物},{圣物召唤} x4800,9,4800,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x4800
3,9,119,{圣物},{圣物召唤} x4900,9,4900,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x4900
3,9,120,{圣物},{圣物召唤} x5000,9,5000,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x5000
3,9,121,{圣物},{圣物召唤} x5100,9,5100,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x5100
3,9,122,{圣物},{圣物召唤} x5200,9,5200,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x5200
3,9,123,{圣物},{圣物召唤} x5300,9,5300,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x5300
3,9,124,{圣物},{圣物召唤} x5400,9,5400,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x5400
3,9,125,{圣物},{圣物召唤} x5500,9,5500,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x5500
3,9,126,{圣物},{圣物召唤} x5600,9,5600,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x5600
3,9,127,{圣物},{圣物召唤} x5700,9,5700,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x5700
3,9,128,{圣物},{圣物召唤} x5800,9,5800,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x5800
3,9,129,{圣物},{圣物召唤} x5900,9,5900,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x5900
3,9,130,{圣物},{圣物召唤} x6000,9,6000,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x6000
3,9,131,{圣物},{圣物召唤} x6100,9,6100,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x6100
3,9,132,{圣物},{圣物召唤} x6200,9,6200,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x6200
3,9,133,{圣物},{圣物召唤} x6300,9,6300,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x6300
3,9,134,{圣物},{圣物召唤} x6400,9,6400,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x6400
3,9,135,{圣物},{圣物召唤} x6500,9,6500,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x6500
3,9,136,{圣物},{圣物召唤} x6600,9,6600,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x6600
3,9,137,{圣物},{圣物召唤} x6700,9,6700,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x6700
3,9,138,{圣物},{圣物召唤} x6800,9,6800,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x6800
3,9,139,{圣物},{圣物召唤} x6900,9,6900,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x6900
3,9,140,{圣物},{圣物召唤} x7000,9,7000,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x7000
3,9,141,{圣物},{圣物召唤} x7100,9,7100,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x7100
3,9,142,{圣物},{圣物召唤} x7200,9,7200,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x7200
3,9,143,{圣物},{圣物召唤} x7300,9,7300,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x7300
3,9,144,{圣物},{圣物召唤} x7400,9,7400,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x7400
3,9,145,{圣物},{圣物召唤} x7500,9,7500,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x7500
3,9,146,{圣物},{圣物召唤} x7600,9,7600,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x7600
3,9,147,{圣物},{圣物召唤} x7700,9,7700,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x7700
3,9,148,{圣物},{圣物召唤} x7800,9,7800,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x7800
3,9,149,{圣物},{圣物召唤} x7900,9,7900,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x7900
3,9,150,{圣物},{圣物召唤} x8000,9,8000,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x8000
3,9,151,{圣物},{圣物召唤} x8100,9,8100,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x8100
3,9,152,{圣物},{圣物召唤} x8200,9,8200,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x8200
3,9,153,{圣物},{圣物召唤} x8300,9,8300,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x8300
3,9,154,{圣物},{圣物召唤} x8400,9,8400,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x8400
3,9,155,{圣物},{圣物召唤} x8500,9,8500,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x8500
3,9,156,{圣物},{圣物召唤} x8600,9,8600,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x8600
3,9,157,{圣物},{圣物召唤} x8700,9,8700,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x8700
3,9,158,{圣物},{圣物召唤} x8800,9,8800,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x8800
3,9,159,{圣物},{圣物召唤} x8900,9,8900,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x8900
3,9,160,{圣物},{圣物召唤} x9000,9,9000,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x9000
3,9,161,{圣物},{圣物召唤} x9100,9,9100,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x9100
3,9,162,{圣物},{圣物召唤} x9200,9,9200,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x9200
3,9,163,{圣物},{圣物召唤} x9300,9,9300,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x9300
3,9,164,{圣物},{圣物召唤} x9400,9,9400,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x9400
3,9,165,{圣物},{圣物召唤} x9500,9,9500,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x9500
3,9,166,{圣物},{圣物召唤} x9600,9,9600,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x9600
3,9,167,{圣物},{圣物召唤} x9700,9,9700,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x9700
3,9,168,{圣物},{圣物召唤} x9800,9,9800,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x9800
3,9,169,{圣物},{圣物召唤} x9900,9,9900,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x9900
3,9,170,{圣物},{圣物召唤} x10000,9,10000,1_50+1210_5+11_5000,SumPanel_4,Relic,Relic Summon x10000
3,9,171,{圣物},{圣物召唤} x10500,9,10500,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x10500
3,9,172,{圣物},{圣物召唤} x11000,9,11000,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x11000
3,9,173,{圣物},{圣物召唤} x11500,9,11500,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x11500
3,9,174,{圣物},{圣物召唤} x12000,9,12000,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x12000
3,9,175,{圣物},{圣物召唤} x12500,9,12500,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x12500
3,9,176,{圣物},{圣物召唤} x13000,9,13000,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x13000
3,9,177,{圣物},{圣物召唤} x13500,9,13500,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x13500
3,9,178,{圣物},{圣物召唤} x14000,9,14000,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x14000
3,9,179,{圣物},{圣物召唤} x14500,9,14500,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x14500
3,9,180,{圣物},{圣物召唤} x15000,9,15000,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x15000
3,9,181,{圣物},{圣物召唤} x15500,9,15500,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x15500
3,9,182,{圣物},{圣物召唤} x16000,9,16000,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x16000
3,9,183,{圣物},{圣物召唤} x16500,9,16500,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x16500
3,9,184,{圣物},{圣物召唤} x17000,9,17000,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x17000
3,9,185,{圣物},{圣物召唤} x17500,9,17500,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x17500
3,9,186,{圣物},{圣物召唤} x18000,9,18000,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x18000
3,9,187,{圣物},{圣物召唤} x18500,9,18500,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x18500
3,9,188,{圣物},{圣物召唤} x19000,9,19000,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x19000
3,9,189,{圣物},{圣物召唤} x19500,9,19500,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x19500
3,9,190,{圣物},{圣物召唤} x20000,9,20000,1_100+1210_10+11_10000,SumPanel_4,Relic,Relic Summon x20000
3,10,1,{英雄},{升级} {英雄} Lv.1,10,1,1_10+1401_10+11_1000,HeroPanel,Hero,Upgrade Hero Lv.1
3,10,2,{英雄},{升级} {英雄} Lv.2,10,2,1_10+1401_10+11_1000,HeroPanel,Hero,Upgrade Hero Lv.2
3,10,3,{英雄},{升级} {英雄} Lv.3,10,3,1_10+1401_10+11_1000,HeroPanel,Hero,Upgrade Hero Lv.3
3,10,4,{英雄},{升级} {英雄} Lv.4,10,4,1_10+1401_10+11_1000,HeroPanel,Hero,Upgrade Hero Lv.4
3,10,5,{英雄},{升级} {英雄} Lv.5,10,5,1_10+1401_10+11_1000,HeroPanel,Hero,Upgrade Hero Lv.5
3,10,6,{英雄},{升级} {英雄} Lv.6,10,6,1_10+1401_10+11_1000,HeroPanel,Hero,Upgrade Hero Lv.6
3,10,7,{英雄},{升级} {英雄} Lv.7,10,7,1_10+1401_10+11_1000,HeroPanel,Hero,Upgrade Hero Lv.7
3,10,8,{英雄},{升级} {英雄} Lv.8,10,8,1_10+1401_10+11_1000,HeroPanel,Hero,Upgrade Hero Lv.8
